open,high,low,close,volume,spread,real_volume
1.28605,1.28647,1.28487,1.28553,2087,0,0
1.28552,1.28552,1.28302,1.28397,2667,0,0
1.28395,1.28474,1.28312,1.28347,1494,0,0
1.28348,1.28359,1.28041,1.28217,1466,0,0
1.28216,1.28221,1.28077,1.28132,1028,0,0
1.28131,1.28166,1.28069,1.28076,631,0,0
1.28079,1.28115,1.27961,1.27986,973,0,0
1.27985,1.27986,1.27813,1.27873,749,0,0
1.27874,1.27942,1.27813,1.2783,194,0,0
1.27832,1.27851,1.27758,1.27767,237,0,0
1.27766,1.27784,1.27752,1.27758,218,0,0
1.27759,1.2781,1.2764,1.27683,627,0,0
1.27684,1.2775,1.27684,1.2773,638,0,0
1.27731,1.278,1.27723,1.27778,714,0,0
1.27777,1.27801,1.27744,1.27794,607,0,0
1.27793,1.27828,1.27784,1.27813,338,0,0
1.27814,1.27829,1.27692,1.27711,522,0,0
1.27713,1.27834,1.27647,1.27805,1693,0,0
1.27806,1.27833,1.27539,1.27566,2165,0,0
1.27565,1.27633,1.27489,1.27591,1773,0,0
1.2759,1.2763,1.27491,1.27555,1383,0,0
1.27554,1.27744,1.27502,1.27698,1319,0,0
1.27696,1.27786,1.27636,1.27648,1570,0,0
1.27645,1.27777,1.27553,1.27709,2651,0,0
1.2771,1.27748,1.27419,1.27456,2510,0,0
1.27455,1.27764,1.2744,1.27756,3442,0,0
1.27757,1.27871,1.27664,1.2774,2361,0,0
1.27741,1.28,1.27737,1.27991,1638,0,0
1.2799,1.28177,1.2799,1.28076,1503,0,0
1.28077,1.28131,1.28,1.28106,923,0,0
1.28107,1.28215,1.28082,1.28172,749,0,0
1.28173,1.28206,1.28147,1.28177,546,0,0
1.2818,1.28232,1.2818,1.28184,330,0,0
1.28185,1.28191,1.28138,1.28169,441,0,0
1.28167,1.28248,1.28145,1.2816,453,0,0
1.28161,1.28236,1.28132,1.2816,934,0,0
1.28159,1.28479,1.28116,1.28387,1719,0,0
1.28388,1.2852,1.2838,1.28508,1157,0,0
1.28507,1.28571,1.28477,1.28494,691,0,0
1.28493,1.28515,1.28449,1.28485,496,0,0
1.28487,1.28555,1.28487,1.28547,615,0,0
1.28546,1.28677,1.28512,1.28668,1981,0,0
1.28667,1.28852,1.2865,1.28813,3180,0,0
1.28812,1.28904,1.28714,1.2875,2629,0,0
1.28748,1.28893,1.2869,1.28779,2124,0,0
1.28778,1.28939,1.28724,1.28928,1676,0,0
1.2893,1.29084,1.28914,1.29028,1827,0,0
1.2903,1.29143,1.28942,1.2896,3225,0,0
1.28959,1.29025,1.28533,1.28739,4160,0,0
1.28738,1.29066,1.28629,1.28792,3593,0,0
1.28793,1.28936,1.28745,1.28822,2518,0,0
1.28821,1.28884,1.28577,1.28852,3281,0,0
1.28853,1.28957,1.28778,1.28843,1657,0,0
1.28838,1.28838,1.28356,1.28408,3730,0,0
1.28409,1.28414,1.28251,1.28309,1778,0,0
1.28307,1.28511,1.28259,1.28304,1162,0,0
1.28302,1.28427,1.28302,1.28404,378,0,0
1.28405,1.28418,1.28382,1.28391,354,0,0
1.28389,1.28391,1.28284,1.28359,627,0,0
1.2836,1.28531,1.2836,1.28432,1421,0,0
1.28431,1.2862,1.28383,1.28582,1353,0,0
1.28581,1.28625,1.28398,1.28481,1144,0,0
1.2848,1.2852,1.28445,1.28467,778,0,0
1.28466,1.28466,1.28359,1.28411,998,0,0
1.28412,1.28563,1.28407,1.28505,1164,0,0
1.28506,1.28608,1.28444,1.28456,2469,0,0
1.28455,1.28554,1.28397,1.28514,2858,0,0
1.28512,1.28563,1.28482,1.28494,1892,0,0
1.28495,1.28656,1.28457,1.28607,1795,0,0
1.28606,1.28612,1.28496,1.28535,1141,0,0
1.28536,1.28862,1.28536,1.2886,2240,0,0
1.28861,1.28965,1.28774,1.28798,3088,0,0
1.28799,1.29195,1.28753,1.29036,4574,0,0
1.29035,1.29097,1.28855,1.28947,4691,0,0
1.28948,1.29147,1.28906,1.29068,2696,0,0
1.29069,1.29082,1.28853,1.28891,1418,0,0
1.28889,1.28889,1.28707,1.28888,1491,0,0
1.28889,1.28943,1.28846,1.28861,1045,0,0
1.28862,1.2894,1.28858,1.28909,731,0,0
1.2891,1.2892,1.28699,1.28813,1173,0,0
1.28812,1.28812,1.28768,1.28809,360,0,0
1.28808,1.28819,1.28765,1.28775,495,0,0
